timestamp,ECG_I,ECG_II,ECG_III,AccX,AccY,AccZ,AccMag
7666.0,1.800028,1.795691,-0.004337,0.4707,0.7453,10.3166,10.354190752540731
7676.0,1.807619,1.809787,0.002169,0.5099,0.7845,10.3558,10.397982107120592
7686.0,1.781594,1.78051,-0.001084,0.4707,0.7845,10.3166,10.357086187726738
7696.0,1.685087,1.689424,0.004337,0.4707,0.7845,10.3166,10.357086187726738
7706.0,1.73063,1.758823,0.028193,0.5099,0.7845,10.3558,10.397982107120592
7716.0,2.261963,2.396423,0.13446,0.5492,0.7845,10.3558,10.399983390852123
7726.0,2.714139,2.978722,0.264582,0.5099,0.7845,10.3558,10.397982107120592
7736.0,2.279313,2.449557,0.170244,0.5492,0.7453,10.3558,10.397099901895722
7746.0,1.742558,1.726292,-0.016265,0.5099,0.7845,10.3166,10.358941732628868
7756.0,1.625447,1.588579,-0.036868,0.5099,0.7453,10.3166,10.356046816232533
7766.0,1.741473,1.705689,-0.035784,0.5099,0.7453,10.395,10.43415042540599
7776.0,1.765329,1.751232,-0.014097,0.4707,0.8238,10.3166,10.360137088378705
7786.0,1.746895,1.725208,-0.021687,0.5099,0.7845,10.3166,10.358941732628868
7796.0,1.766413,1.744726,-0.021687,0.4707,0.7845,10.3558,10.396133530308276
7806.0,1.753401,1.731714,-0.021687,0.5099,0.7845,10.3558,10.397982107120592
7816.0,1.756654,1.737136,-0.019518,0.5099,0.7845,10.3166,10.358941732628868
7826.0,1.766413,1.762076,-0.004337,0.4707,0.7845,10.3166,10.357086187726738
7836.0,1.750148,1.743642,-0.006506,0.4707,0.7845,10.2774,10.318040002829996
7846.0,1.775088,1.768582,-0.006506,0.4315,0.7845,10.3166,10.355378701911388
7856.0,1.762076,1.753401,-0.008675,0.4707,0.7845,10.2774,10.318040002829996
7866.0,1.759907,1.753401,-0.006506,0.4315,0.8238,10.2774,10.319389005653386
7876.0,1.776173,1.769666,-0.006506,0.4707,0.7845,10.395,10.435182017578802
7886.0,1.762076,1.753401,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
7896.0,1.826053,1.8228,-0.003253,0.5099,0.7845,10.3558,10.397982107120592
7906.0,1.860752,1.867258,0.006506,0.5099,0.7845,10.3558,10.397982107120592
7916.0,1.899789,1.923645,0.023856,0.5492,0.7845,10.3166,10.36095055726066
7926.0,1.954007,1.98979,0.035784,0.5492,0.7453,10.3558,10.397099901895722
7936.0,1.971356,2.008224,0.036868,0.5099,0.7845,10.3558,10.397982107120592
7946.0,2.011477,2.059189,0.047712,0.5099,0.7453,10.3166,10.356046816232533
7956.0,2.009309,2.061358,0.052049,0.4707,0.7845,10.2774,10.318040002829996
7966.0,1.996296,2.046177,0.04988,0.5099,0.7845,10.3166,10.358941732628868
7976.0,2.006056,2.050514,0.044459,0.5884,0.7061,10.3558,10.39650832779929
7986.0,1.951838,1.991959,0.040121,0.5492,0.7453,10.3558,10.397099901895722
7996.0,1.927982,1.962681,0.034699,0.4707,0.7845,10.3558,10.396133530308276
8006.0,1.880271,1.892198,0.011928,0.5099,0.7453,10.3558,10.395098063029517
8016.0,1.828222,1.827137,-0.001084,0.4707,0.7845,10.3558,10.396133530308276
8026.0,1.796775,1.785932,-0.010844,0.5099,0.7453,10.3558,10.395098063029517
8036.0,1.737136,1.712196,-0.02494,0.5099,0.7453,10.3166,10.356046816232533
8046.0,1.715449,1.698099,-0.01735,0.4707,0.7061,10.3166,10.351442955453118
8056.0,1.711111,1.691593,-0.019518,0.5099,0.7845,10.3166,10.358941732628868
8066.0,1.715449,1.692677,-0.022771,0.4707,0.8238,10.3558,10.399172975289911
8076.0,1.727377,1.712196,-0.015181,0.5099,0.7845,10.3166,10.358941732628868
8086.0,1.715449,1.693762,-0.021687,0.5099,0.7845,10.3558,10.397982107120592
8096.0,1.732798,1.717617,-0.015181,0.5099,0.7453,10.2774,10.316996697682907
8106.0,1.725208,1.71328,-0.011928,0.5099,0.7453,10.3558,10.395098063029517
8116.0,1.725208,1.710027,-0.015181,0.5099,0.7453,10.3166,10.356046816232533
8126.0,1.742558,1.73063,-0.011928,0.5099,0.7453,10.3166,10.356046816232533
8136.0,1.733883,1.708943,-0.02494,0.5099,0.7453,10.3558,10.395098063029517
8146.0,1.749064,1.732798,-0.016265,0.4707,0.7061,10.3558,10.390511505214747
8156.0,1.73822,1.73063,-0.00759,0.5099,0.7453,10.3558,10.395098063029517
8166.0,1.742558,1.731714,-0.010844,0.4707,0.7453,10.3558,10.39324897325182
8176.0,1.753401,1.750148,-0.003253,0.4707,0.7845,10.3166,10.357086187726738
8186.0,1.737136,1.732798,-0.004337,0.5099,0.7453,10.3558,10.395098063029517
8196.0,1.753401,1.753401,0.0,0.5492,0.7845,10.2774,10.321918990672229
8206.0,1.753401,1.741473,-0.011928,0.5099,0.7453,10.3166,10.356046816232533
8216.0,1.751232,1.749064,-0.002169,0.5099,0.7453,10.3166,10.356046816232533
8226.0,1.765329,1.760992,-0.004337,0.5099,0.7845,10.2774,10.31990256833852
8236.0,1.752317,1.739304,-0.013012,0.5099,0.8238,10.2774,10.322964458429565
8246.0,1.776173,1.767498,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
8256.0,1.766413,1.756654,-0.009759,0.5099,0.7061,10.3558,10.392361082064076
8266.0,1.765329,1.75557,-0.009759,0.4707,0.7845,10.3558,10.396133530308276
8276.0,1.782679,1.776173,-0.006506,0.5099,0.7845,10.3558,10.397982107120592
8286.0,1.764245,1.760992,-0.003253,0.4707,0.7453,10.395,10.432308257523834
8296.0,1.781594,1.778341,-0.003253,0.4707,0.7845,10.3558,10.396133530308276
8306.0,1.78051,1.770751,-0.009759,0.4707,0.7453,10.3558,10.39324897325182
8316.0,1.779426,1.770751,-0.008675,0.4315,0.7061,10.2774,10.310660513274598
8326.0,1.793522,1.790269,-0.003253,0.4707,0.7453,10.3166,10.354190752540731
8336.0,1.781594,1.772919,-0.008675,0.5099,0.7845,10.3166,10.358941732628868
8346.0,1.790269,1.794607,0.004337,0.4707,0.7453,10.2774,10.315133607472083
8356.0,1.784847,1.784847,0.0,0.5099,0.7453,10.3166,10.356046816232533
8366.0,1.781594,1.78051,-0.001084,0.5099,0.7453,10.3166,10.356046816232533
8376.0,1.800028,1.798944,-0.001084,0.4707,0.7453,10.3166,10.354190752540731
8386.0,1.779426,1.781594,0.002169,0.5099,0.7453,10.3558,10.395098063029517
8396.0,1.794607,1.807619,0.013012,0.5099,0.7453,10.2774,10.316996697682907
8406.0,1.791353,1.790269,-0.001084,0.5099,0.7453,10.2774,10.316996697682907
8416.0,1.790269,1.7881,-0.002169,0.5099,0.7453,10.3558,10.395098063029517
8426.0,1.80545,1.809787,0.004337,0.5099,0.7061,10.3166,10.353299511749864
8436.0,1.794607,1.785932,-0.008675,0.4707,0.7845,10.3558,10.396133530308276
8446.0,1.802197,1.809787,0.00759,0.4707,0.7845,10.395,10.435182017578802
8456.0,1.798944,1.80545,0.006506,0.5099,0.7453,10.3558,10.395098063029517
8466.0,1.795691,1.798944,0.003253,0.5099,0.7061,10.3558,10.392361082064076
8476.0,1.807619,1.813041,0.005422,0.5099,0.7845,10.3558,10.397982107120592
8486.0,1.791353,1.79786,0.006506,0.5099,0.7061,10.3558,10.392361082064076
8496.0,1.809787,1.819547,0.009759,0.5492,0.7453,10.3558,10.397099901895722
8506.0,1.785932,1.809787,0.023856,0.5492,0.7453,10.2774,10.319013687848273
8516.0,1.809787,1.804366,-0.005422,0.4707,0.7453,10.2774,10.315133607472083
8526.0,1.809787,1.823884,0.014097,0.4707,0.7453,10.3558,10.39324897325182
8536.0,1.809787,1.823884,0.014097,0.4707,0.7453,10.3558,10.39324897325182
8546.0,1.879186,1.905211,0.026025,0.4707,0.7845,10.2774,10.318040002829996
8556.0,1.892198,1.951838,0.059639,0.4707,0.7453,10.3166,10.354190752540731
8566.0,1.920392,1.972441,0.052049,0.4707,0.8238,10.3558,10.399172975289911
8576.0,1.921476,1.9822,0.060724,0.5099,0.8238,10.395,10.440051218744092
8586.0,1.881355,1.921476,0.040121,0.5099,0.7453,10.3166,10.356046816232533
8596.0,1.849909,1.881355,0.031446,0.4707,0.7845,10.3166,10.357086187726738
8606.0,1.802197,1.811956,0.009759,0.4707,0.7845,10.3558,10.396133530308276
8616.0,1.78051,1.779426,-0.001084,0.5099,0.7453,10.2774,10.316996697682907
8626.0,1.796775,1.804366,0.00759,0.4707,0.7453,10.3166,10.354190752540731
8636.0,1.781594,1.781594,0.0,0.5099,0.7845,10.3558,10.397982107120592
8646.0,1.796775,1.809787,0.013012,0.5099,0.7453,10.3558,10.395098063029517
8656.0,1.794607,1.798944,0.004337,0.5099,0.7061,10.3166,10.353299511749864
8666.0,1.787016,1.800028,0.013012,0.5099,0.7453,10.395,10.43415042540599
8676.0,1.807619,1.813041,0.005422,0.5099,0.7453,10.3558,10.395098063029517
8686.0,1.783763,1.7881,0.004337,0.5492,0.7453,10.3166,10.358056202299734
8696.0,1.680749,1.69593,0.015181,0.5099,0.7453,10.3166,10.356046816232533
8706.0,1.732798,1.766413,0.033615,0.5099,0.7453,10.2774,10.316996697682907
8716.0,2.25871,2.405098,0.146388,0.5099,0.7845,10.3558,10.397982107120592
8726.0,2.713055,2.98089,0.267836,0.5099,0.7453,10.3166,10.356046816232533
8736.0,2.27606,2.45281,0.17675,0.5099,0.7453,10.3558,10.395098063029517
8746.0,1.745811,1.740389,-0.005422,0.5099,0.7453,10.395,10.43415042540599
8756.0,1.626532,1.592917,-0.033615,0.5099,0.7845,10.3558,10.397982107120592
8766.0,1.737136,1.703521,-0.033615,0.4707,0.8238,10.3166,10.360137088378705
8776.0,1.769666,1.752317,-0.01735,0.5099,0.7453,10.395,10.43415042540599
8786.0,1.745811,1.726292,-0.019518,0.5099,0.7845,10.3558,10.397982107120592
8796.0,1.759907,1.746895,-0.013012,0.5099,0.7453,10.3558,10.395098063029517
8806.0,1.753401,1.741473,-0.011928,0.5099,0.7845,10.3166,10.358941732628868
8816.0,1.753401,1.734967,-0.018434,0.4315,0.7845,10.2774,10.316326054366447
8826.0,1.768582,1.760992,-0.00759,0.4707,0.7845,10.3166,10.357086187726738
8836.0,1.753401,1.743642,-0.009759,0.5099,0.7845,10.395,10.437023678233176
8846.0,1.771835,1.753401,-0.018434,0.5099,0.7061,10.3558,10.392361082064076
8856.0,1.759907,1.753401,-0.006506,0.5099,0.7453,10.395,10.43415042540599
8866.0,1.765329,1.742558,-0.022771,0.5099,0.7453,10.3166,10.356046816232533
8876.0,1.781594,1.768582,-0.013012,0.5099,0.7845,10.3166,10.358941732628868
8886.0,1.767498,1.753401,-0.014097,0.5099,0.7845,10.3166,10.358941732628868
8896.0,1.831475,1.821715,-0.009759,0.4707,0.7845,10.3166,10.357086187726738
8906.0,1.866174,1.869427,0.003253,0.4707,0.7845,10.3166,10.357086187726738
8916.0,1.903042,1.913886,0.010844,0.5099,0.7845,10.3558,10.397982107120592
8926.0,1.960513,1.986537,0.026025,0.5099,0.7453,10.3558,10.395098063029517
8936.0,1.980031,2.008224,0.028193,0.5099,0.7453,10.3558,10.395098063029517
8946.0,2.01473,2.05702,0.04229,0.4707,0.7845,10.3558,10.396133530308276
8956.0,2.016899,2.05702,0.040121,0.4707,0.7453,10.3166,10.354190752540731
8966.0,2.001718,2.048345,0.046627,0.5099,0.7845,10.3558,10.397982107120592
8976.0,2.008224,2.041839,0.033615,0.4707,0.7453,10.3558,10.39324897325182
8986.0,1.959428,1.981115,0.021687,0.5099,0.7061,10.3558,10.392361082064076
8996.0,1.933404,1.951838,0.018434,0.4707,0.7845,10.3166,10.357086187726738
9006.0,1.877017,1.887861,0.010844,0.5099,0.7453,10.3558,10.395098063029517
9016.0,1.83039,1.8228,-0.00759,0.4707,0.7453,10.3558,10.39324897325182
9026.0,1.798944,1.784847,-0.014097,0.4707,0.7453,10.3558,10.39324897325182
9036.0,1.734967,1.706774,-0.028193,0.4707,0.7845,10.3166,10.357086187726738
9046.0,1.717617,1.687255,-0.030362,0.5099,0.7453,10.3558,10.395098063029517
9056.0,1.712196,1.685087,-0.027109,0.5099,0.7845,10.3558,10.397982107120592
9066.0,1.717617,1.685087,-0.032531,0.4707,0.7845,10.3558,10.396133530308276
9076.0,1.73063,1.708943,-0.021687,0.5099,0.7845,10.3558,10.397982107120592
9086.0,1.715449,1.697015,-0.018434,0.4707,0.7061,10.3558,10.390511505214747
9096.0,1.727377,1.72087,-0.006506,0.4707,0.7453,10.3558,10.39324897325182
9106.0,1.727377,1.716533,-0.010844,0.4707,0.7061,10.395,10.429581041441693
9116.0,1.723039,1.71328,-0.009759,0.5099,0.7061,10.3558,10.392361082064076
9126.0,1.739304,1.737136,-0.002169,0.5099,0.7061,10.3166,10.353299511749864
9136.0,1.725208,1.716533,-0.008675,0.5099,0.7061,10.395,10.431423690944587
9146.0,1.742558,1.73822,-0.004337,0.5099,0.7453,10.3558,10.395098063029517
9156.0,1.737136,1.733883,-0.003253,0.5099,0.7453,10.2774,10.316996697682907
9166.0,1.734967,1.733883,-0.001084,0.4707,0.8238,10.3558,10.399172975289911
9176.0,1.747979,1.753401,0.005422,0.4707,0.7845,10.3166,10.357086187726738
9186.0,1.725208,1.737136,0.011928,0.5099,0.8238,10.3558,10.401021011900706
9196.0,1.753401,1.756654,0.003253,0.4707,0.8238,10.3166,10.360137088378705
9206.0,1.749064,1.753401,0.004337,0.5099,0.863,10.3166,10.365182225605103
9216.0,1.745811,1.746895,0.001084,0.4707,0.8238,10.3558,10.399172975289911
9226.0,1.756654,1.765329,0.008675,0.4707,0.7453,10.3558,10.39324897325182
9236.0,1.746895,1.744726,-0.002169,0.5492,0.7061,10.2774,10.316256521141765
9246.0,1.759907,1.760992,0.001084,0.5099,0.7453,10.3558,10.395098063029517
9256.0,1.754485,1.757738,0.003253,0.4707,0.7061,10.4343,10.468751223999929
9266.0,1.753401,1.75557,0.002169,0.4707,0.7061,10.3166,10.351442955453118
9276.0,1.776173,1.781594,0.005422,0.5099,0.7061,10.3166,10.353299511749864
9286.0,1.756654,1.760992,0.004337,0.5492,0.7453,10.395,10.436144773334643
9296.0,1.779426,1.78051,0.001084,0.4707,0.7061,10.3166,10.351442955453118
9306.0,1.771835,1.776173,0.004337,0.5099,0.7453,10.3166,10.356046816232533
9316.0,1.768582,1.768582,0.0,0.4707,0.7453,10.3558,10.39324897325182
9326.0,1.785932,1.790269,0.004337,0.4707,0.7845,10.395,10.435182017578802
9336.0,1.776173,1.767498,-0.008675,0.5099,0.7845,10.3166,10.358941732628868
9346.0,1.787016,1.790269,0.003253,0.5099,0.8238,10.3558,10.401021011900706
9356.0,1.778341,1.784847,0.006506,0.5099,0.863,10.3166,10.365182225605103
9366.0,1.78051,1.782679,0.002169,0.5099,0.8238,10.3558,10.401021011900706
9376.0,1.794607,1.802197,0.00759,0.4707,0.7453,10.3166,10.354190752540731
9386.0,1.776173,1.778341,0.002169,0.4315,0.7845,10.3558,10.394432458773302
9396.0,1.789185,1.795691,0.006506,0.5099,0.7453,10.3558,10.395098063029517
9406.0,1.787016,1.79786,0.010844,0.4315,0.7845,10.3558,10.394432458773302
9416.0,1.781594,1.792438,0.010844,0.4707,0.7061,10.3166,10.351442955453118
9426.0,1.800028,1.813041,0.013012,0.4315,0.7845,10.3166,10.355378701911388
9436.0,1.781594,1.790269,0.008675,0.4315,0.7061,10.3166,10.349734538624649
9446.0,1.79786,1.814125,0.016265,0.4315,0.7845,10.2774,10.316326054366447
9456.0,1.792438,1.804366,0.011928,0.3923,0.8238,10.4735,10.51317021549637
9466.0,1.793522,1.79786,0.004337,0.4707,0.7453,10.3558,10.39324897325182
9476.0,1.806534,1.818462,0.011928,0.4707,0.7061,10.2381,10.273209202094543
9486.0,1.796775,1.794607,-0.002169,0.5099,0.7061,10.3558,10.392361082064076
9496.0,1.809787,1.811956,0.002169,0.5099,0.7453,10.395,10.43415042540599
9506.0,1.804366,1.809787,0.005422,0.5099,0.7453,10.2774,10.316996697682907
9516.0,1.795691,1.800028,0.004337,0.5099,0.7453,10.2774,10.316996697682907
9526.0,1.814125,1.824968,0.010844,0.5099,0.8238,10.2774,10.322964458429565
9536.0,1.815209,1.826053,0.010844,0.5492,0.7845,10.395,10.439017477234147
9546.0,1.87268,1.899789,0.027109,0.5099,0.7845,10.3166,10.358941732628868
9556.0,1.900873,1.947501,0.046627,0.5099,0.7845,10.2774,10.31990256833852
9566.0,1.910632,1.96485,0.054218,0.4707,0.7845,10.3558,10.396133530308276
9576.0,1.925813,1.9822,0.056386,0.5099,0.7061,10.3166,10.353299511749864
9586.0,1.881355,1.917139,0.035784,0.4707,0.7453,10.3166,10.354190752540731
9596.0,1.853162,1.881355,0.028193,0.4315,0.7453,10.3558,10.391547429521745
9606.0,1.808703,1.809787,0.001084,0.4707,0.7453,10.4343,10.471468238504093
9616.0,1.782679,1.781594,-0.001084,0.4707,0.7061,10.3166,10.351442955453118
9626.0,1.80545,1.801113,-0.004337,0.4315,0.7845,10.2774,10.316326054366447
9636.0,1.7881,1.781594,-0.006506,0.4707,0.7845,10.3558,10.396133530308276
9646.0,1.800028,1.80545,0.005422,0.4707,0.7845,10.3558,10.396133530308276
9656.0,1.800028,1.800028,0.0,0.5099,0.7453,10.3166,10.356046816232533
9666.0,1.795691,1.793522,-0.002169,0.5099,0.7453,10.3558,10.395098063029517
9676.0,1.809787,1.815209,0.005422,0.4707,0.8238,10.3558,10.399172975289911
9686.0,1.784847,1.7881,0.003253,0.5099,0.7845,10.2774,10.31990256833852
9696.0,1.684002,1.690509,0.006506,0.5099,0.7845,10.3166,10.358941732628868
9706.0,1.737136,1.76316,0.026025,0.4707,0.7845,10.3558,10.396133530308276
9716.0,2.25871,2.404014,0.145303,0.5099,0.7845,10.3558,10.397982107120592
9726.0,2.714139,2.986312,0.272173,0.4707,0.7453,10.3166,10.354190752540731
9736.0,2.280397,2.456063,0.175665,0.4707,0.7845,10.2774,10.318040002829996
9746.0,1.742558,1.73822,-0.004337,0.5099,0.7845,10.3558,10.397982107120592
9756.0,1.630869,1.599423,-0.031446,0.5099,0.7845,10.3558,10.397982107120592
9766.0,1.73822,1.701352,-0.036868,0.5099,0.7061,10.3166,10.353299511749864
9776.0,1.770751,1.754485,-0.016265,0.5099,0.7061,10.3558,10.392361082064076
9786.0,1.743642,1.725208,-0.018434,0.4707,0.7061,10.3558,10.390511505214747
9796.0,1.768582,1.740389,-0.028193,0.5099,0.7845,10.3558,10.397982107120592
9806.0,1.757738,1.741473,-0.016265,0.5099,0.7061,10.3166,10.353299511749864
9816.0,1.753401,1.734967,-0.018434,0.5099,0.7845,10.2774,10.31990256833852
9826.0,1.775088,1.754485,-0.020603,0.5099,0.8238,10.3166,10.361992086949304
9836.0,1.753401,1.737136,-0.016265,0.5492,0.7453,10.3166,10.358056202299734
9846.0,1.776173,1.754485,-0.021687,0.5099,0.7453,10.2774,10.316996697682907
9856.0,1.768582,1.747979,-0.020603,0.5099,0.7845,10.3166,10.358941732628868
9866.0,1.765329,1.739304,-0.026025,0.4707,0.8238,10.3166,10.360137088378705
9876.0,1.781594,1.76316,-0.018434,0.5099,0.7453,10.3558,10.395098063029517
9886.0,1.772919,1.753401,-0.019518,0.5099,0.7845,10.2774,10.31990256833852
9896.0,1.829306,1.816294,-0.013012,0.5099,0.7845,10.3558,10.397982107120592
9906.0,1.867258,1.866174,-0.001084,0.4707,0.7453,10.3166,10.354190752540731
9916.0,1.904126,1.918223,0.014097,0.4707,0.7453,10.3166,10.354190752540731
9926.0,1.958344,1.98979,0.031446,0.4707,0.7845,10.2774,10.318040002829996
9936.0,1.977862,2.001718,0.023856,0.3923,0.7453,10.3166,10.35092299942377
9946.0,2.010393,2.045092,0.034699,0.4707,0.7453,10.395,10.432308257523834
9956.0,2.01473,2.054852,0.040121,0.4707,0.7453,10.2774,10.315133607472083
9966.0,1.996296,2.038586,0.04229,0.4707,0.7845,10.2774,10.318040002829996
9976.0,2.001718,2.042924,0.041205,0.5099,0.7061,10.3558,10.392361082064076
9986.0,1.952922,1.9822,0.029278,0.5492,0.7845,10.395,10.439017477234147
9996.0,1.926898,1.954007,0.027109,0.5099,0.7453,10.2774,10.316996697682907
10006.0,1.877017,1.89003,0.013012,0.5099,0.7453,10.3166,10.356046816232533
10016.0,1.823884,1.8228,-0.001084,0.5099,0.7453,10.3558,10.395098063029517
10026.0,1.792438,1.782679,-0.009759,0.4707,0.7453,10.3166,10.354190752540731
10036.0,1.731714,1.706774,-0.02494,0.5099,0.7845,10.3558,10.397982107120592
10046.0,1.708943,1.689424,-0.019518,0.5099,0.7845,10.3166,10.358941732628868
10056.0,1.711111,1.68834,-0.022771,0.4707,0.7845,10.2774,10.318040002829996
10066.0,1.710027,1.684002,-0.026025,0.5099,0.7845,10.3166,10.358941732628868
10076.0,1.731714,1.706774,-0.02494,0.5492,0.7453,10.3558,10.397099901895722
10086.0,1.716533,1.689424,-0.027109,0.5099,0.7845,10.3558,10.397982107120592
10096.0,1.737136,1.710027,-0.027109,0.4707,0.7453,10.2774,10.315133607472083
10106.0,1.731714,1.712196,-0.019518,0.5099,0.7453,10.2774,10.316996697682907
10116.0,1.726292,1.707858,-0.018434,0.5099,0.7453,10.3166,10.356046816232533
10126.0,1.746895,1.729545,-0.01735,0.5099,0.7453,10.3166,10.356046816232533
10136.0,1.725208,1.712196,-0.013012,0.4707,0.7845,10.3558,10.396133530308276
10146.0,1.745811,1.732798,-0.013012,0.4707,0.7453,10.3558,10.39324897325182
10156.0,1.742558,1.731714,-0.010844,0.5099,0.7453,10.3166,10.356046816232533
10166.0,1.739304,1.731714,-0.00759,0.4707,0.7845,10.3166,10.357086187726738
10176.0,1.75557,1.746895,-0.008675,0.5099,0.7453,10.3558,10.395098063029517
10186.0,1.745811,1.725208,-0.020603,0.5492,0.7845,10.3558,10.399983390852123
10196.0,1.754485,1.747979,-0.006506,0.5099,0.7453,10.2774,10.316996697682907
10206.0,1.756654,1.745811,-0.010844,0.4707,0.7061,10.2381,10.273209202094543
10216.0,1.758823,1.732798,-0.026025,0.5492,0.7453,10.3558,10.397099901895722
10226.0,1.776173,1.762076,-0.014097,0.5099,0.7061,10.3558,10.392361082064076
10236.0,1.757738,1.739304,-0.018434,0.5099,0.7453,10.3558,10.395098063029517
10246.0,1.777257,1.758823,-0.018434,0.5099,0.7453,10.395,10.43415042540599
10256.0,1.769666,1.756654,-0.013012,0.4707,0.7453,10.3558,10.39324897325182
10266.0,1.764245,1.753401,-0.010844,0.5099,0.7845,10.2774,10.31990256833852
10276.0,1.781594,1.776173,-0.005422,0.5099,0.7845,10.3166,10.358941732628868
10286.0,1.770751,1.751232,-0.019518,0.4707,0.7845,10.395,10.435182017578802
10296.0,1.781594,1.768582,-0.013012,0.4707,0.8238,10.3166,10.360137088378705
10306.0,1.776173,1.774004,-0.002169,0.5099,0.8238,10.3558,10.401021011900706
10316.0,1.774004,1.765329,-0.008675,0.5099,0.7061,10.3558,10.392361082064076
10326.0,1.791353,1.793522,0.002169,0.5099,0.7453,10.3558,10.395098063029517
10336.0,1.771835,1.772919,0.001084,0.4707,0.7453,10.3558,10.39324897325182
10346.0,1.7881,1.783763,-0.004337,0.4707,0.7845,10.3166,10.357086187726738
10356.0,1.784847,1.782679,-0.002169,0.4707,0.7453,10.3166,10.354190752540731
10366.0,1.782679,1.778341,-0.004337,0.4707,0.7845,10.3166,10.357086187726738
10376.0,1.791353,1.804366,0.013012,0.4707,0.7453,10.3558,10.39324897325182
10386.0,1.78051,1.782679,0.002169,0.4707,0.7453,10.3558,10.39324897325182
10396.0,1.791353,1.804366,0.013012,0.5099,0.7845,10.3166,10.358941732628868
10406.0,1.793522,1.800028,0.006506,0.4707,0.7845,10.3166,10.357086187726738
10416.0,1.781594,1.790269,0.008675,0.5099,0.7453,10.3558,10.395098063029517
10426.0,1.802197,1.809787,0.00759,0.4315,0.7845,10.3558,10.394432458773302
10436.0,1.7881,1.7881,0.0,0.4315,0.7845,10.3166,10.355378701911388
10446.0,1.796775,1.807619,0.010844,0.5099,0.7061,10.3558,10.392361082064076
10456.0,1.79786,1.80545,0.00759,0.4707,0.7061,10.3558,10.390511505214747
10466.0,1.789185,1.801113,0.011928,0.5099,0.8238,10.395,10.440051218744092
10476.0,1.807619,1.816294,0.008675,0.5492,0.7453,10.3166,10.358056202299734
10486.0,1.794607,1.79786,0.003253,0.5099,0.7845,10.3166,10.358941732628868
10496.0,1.808703,1.818462,0.009759,0.5099,0.7845,10.395,10.437023678233176
10506.0,1.798944,1.819547,0.020603,0.5099,0.7453,10.3166,10.356046816232533
10516.0,1.794607,1.804366,0.009759,0.5492,0.7453,10.3166,10.358056202299734
10526.0,1.816294,1.826053,0.009759,0.4707,0.7845,10.3166,10.357086187726738
10536.0,1.818462,1.828222,0.009759,0.5099,0.7453,10.3166,10.356046816232533
10546.0,1.87268,1.903042,0.030362,0.5099,0.7453,10.2774,10.316996697682907
10556.0,1.898705,1.951838,0.053133,0.5099,0.7061,10.3558,10.392361082064076
10566.0,1.913886,1.96485,0.050965,0.5099,0.7845,10.395,10.437023678233176
10576.0,1.927982,1.985453,0.057471,0.5099,0.7845,10.2774,10.31990256833852
10586.0,1.874849,1.92256,0.047712,0.5099,0.8238,10.3558,10.401021011900706
10596.0,1.84774,1.879186,0.031446,0.5492,0.7453,10.3558,10.397099901895722
10606.0,1.808703,1.813041,0.004337,0.5099,0.7845,10.3166,10.358941732628868
10616.0,1.78051,1.781594,0.001084,0.5492,0.7453,10.3166,10.358056202299734
10626.0,1.804366,1.808703,0.004337,0.5099,0.7845,10.2774,10.31990256833852
10636.0,1.782679,1.781594,-0.001084,0.5099,0.7845,10.395,10.437023678233176
10646.0,1.794607,1.806534,0.011928,0.5099,0.7453,10.3558,10.395098063029517
10656.0,1.793522,1.802197,0.008675,0.5099,0.8238,10.395,10.440051218744092
10666.0,1.793522,1.792438,-0.001084,0.4315,0.8238,10.3166,10.358430105474477
10676.0,1.804366,1.810872,0.006506,0.4707,0.7845,10.3558,10.396133530308276
10686.0,1.785932,1.781594,-0.004337,0.5099,0.9022,10.3166,10.368519586228304
10696.0,1.682918,1.684002,0.001084,0.5099,0.7845,10.3558,10.397982107120592
10706.0,1.73822,1.76316,0.02494,0.5099,0.7845,10.3558,10.397982107120592
10716.0,2.255457,2.404014,0.148557,0.4707,0.7061,10.395,10.429581041441693
10726.0,2.71197,2.988481,0.27651,0.5099,0.7845,10.3166,10.358941732628868
10736.0,2.274976,2.454978,0.180003,0.5099,0.7453,10.3558,10.395098063029517
10746.0,1.740389,1.733883,-0.006506,0.5099,0.9022,10.3558,10.407524032641001
10756.0,1.631953,1.59617,-0.035784,0.5099,0.7845,10.3558,10.397982107120592
10766.0,1.740389,1.701352,-0.039037,0.4707,0.7845,10.3558,10.396133530308276
10776.0,1.766413,1.753401,-0.013012,0.5099,0.7845,10.3558,10.397982107120592
10786.0,1.745811,1.729545,-0.016265,0.4315,0.8238,10.3166,10.358430105474477
10796.0,1.762076,1.747979,-0.014097,0.5099,0.7453,10.3558,10.395098063029517
10806.0,1.754485,1.742558,-0.011928,0.5492,0.7845,10.2774,10.321918990672229
10816.0,1.753401,1.733883,-0.019518,0.5099,0.7453,10.395,10.43415042540599
10826.0,1.768582,1.757738,-0.010844,0.5099,0.7845,10.3166,10.358941732628868
10836.0,1.753401,1.740389,-0.013012,0.4315,0.7845,10.3558,10.394432458773302
10846.0,1.770751,1.76316,-0.00759,0.5099,0.7845,10.3558,10.397982107120592
10856.0,1.767498,1.76316,-0.004337,0.5099,0.8238,10.395,10.440051218744092
10866.0,1.760992,1.752317,-0.008675,0.5099,0.7453,10.3166,10.356046816232533
